,maker_num,model_num,detail_num,cost,exchange
6501,81,81,83,34500,Front bumper:exchange
6502,81,95,95,64200,Front bumper:exchange
6503,81,95,95,64200,Front bumper:exchange
6504,81,81,83,34500,Front bumper:exchange
6505,81,95,95,64200,Front bumper:exchange
6506,81,82,82,52200,Front bumper:exchange
6507,81,81,83,34500,Front bumper:exchange
6508,81,81,81,61200,Front bumper:exchange
6509,81,81,81,61200,Front bumper:exchange
6510,81,82,82,43500,Front bumper:exchange
6511,81,81,81,61200,Front bumper:exchange
6512,81,95,95,64200,Front bumper:exchange
6513,81,81,81,61200,Front bumper:exchange
6514,81,90,90,68700,Front bumper:exchange
6515,81,82,82,52200,Front bumper:exchange
6516,81,86,86,50100,Front bumper:exchange
6517,81,93,93,44100,Front bumper:exchange
6518,81,82,87,81000,Front bumper:exchange
6519,81,82,82,52200,Front bumper:exchange
6520,81,81,83,28750,Front bumper:exchange
6521,1,13,42,73500,Front bumper:exchange
6522,81,81,83,34500,Front bumper:exchange
6523,81,86,86,50100,Front bumper:exchange
6524,81,95,95,64200,Front bumper:exchange
6525,81,81,81,61200,Front bumper:exchange
6526,81,81,83,34500,Front bumper:exchange
6527,81,81,83,28750,Front bumper:exchange
6528,81,90,90,68700,Front bumper:exchange
6529,81,81,83,34500,Front bumper:exchange
6530,81,84,84,45000,Front bumper:exchange
6531,81,86,86,50100,Front bumper:exchange
6532,81,81,83,34500,Front bumper:exchange
6533,81,81,83,28750,Front bumper:exchange
6534,81,95,95,64200,Front bumper:exchange
6535,81,95,95,64200,Front bumper:exchange
6536,81,93,93,44100,Front bumper:exchange
6537,81,90,90,68700,Front bumper:exchange
6538,81,96,96,77700,Front bumper:exchange
6539,81,90,90,68700,Front bumper:exchange
6540,97,114,116,319200,"Front bumper:exchange,coating"
6541,81,82,87,81000,Front bumper:exchange
6542,81,82,82,52200,Front bumper:exchange
6543,81,81,81,61200,Front bumper:exchange
6544,81,86,86,50100,Front bumper:exchange
6545,81,82,87,81000,Front bumper:exchange
6546,81,90,90,68700,Front bumper:exchange
6547,81,81,81,61200,Front bumper:exchange
6548,81,81,81,61200,Front bumper:exchange
6549,81,82,87,81000,Front bumper:exchange
6550,81,81,81,61200,Front bumper:exchange
6551,81,82,82,52200,Front bumper:exchange
6552,81,90,90,140700,Front bumper:exchange
6553,81,81,81,61200,Front bumper:exchange
6554,81,81,81,61200,Front bumper:exchange
6555,81,93,93,44100,Front bumper:exchange
6556,81,96,96,64750,Front bumper:exchange
6557,81,82,87,81000,Front bumper:exchange
6558,81,86,86,50100,Front bumper:exchange
6559,81,82,82,52200,Front bumper:exchange
6560,81,95,95,64200,Front bumper:exchange
6561,81,82,87,81000,Front bumper:exchange
6562,81,82,87,81000,Front bumper:exchange
6563,81,82,87,67500,Front bumper:exchange
6564,81,81,81,61200,Front bumper:exchange
6565,81,86,86,50100,Front bumper:exchange
6566,81,93,93,10500,Wheel:exchange
6567,81,90,90,68700,Front bumper:exchange
6568,81,81,81,61200,Front bumper:exchange
6569,81,90,90,57250,Front bumper:exchange
6570,81,81,83,28750,Front bumper:exchange
6571,81,96,96,77700,Front bumper:exchange
6572,81,81,81,61200,Front bumper:exchange
6573,81,82,82,52200,Front bumper:exchange
6574,81,82,87,81000,Front bumper:exchange
6575,81,95,95,64200,Front bumper:exchange
6576,81,81,83,60900,Front bumper:exchange
6577,81,90,90,68700,Front bumper:exchange
6578,81,82,87,81000,Front bumper:exchange
6579,81,86,86,50100,Front bumper:exchange
6580,81,90,90,57250,Front bumper:exchange
6581,81,91,91,71100,Front bumper:exchange
6582,81,95,95,64200,Front bumper:exchange
6583,81,96,96,77700,Front bumper:exchange
6584,81,82,82,52200,Front bumper:exchange
6585,81,81,81,61200,Front bumper:exchange
6586,81,95,95,64200,Front bumper:exchange
6587,81,96,96,77700,Front bumper:exchange
6588,81,81,81,61200,Front bumper:exchange
6589,81,81,83,34500,Front bumper:exchange
6590,81,81,81,99600,Front bumper:exchange
6591,81,82,87,81000,Front bumper:exchange
6592,81,81,83,34500,Front bumper:exchange
6593,81,81,81,61200,Front bumper:exchange
6594,81,82,87,81000,Front bumper:exchange
6595,81,81,81,61200,Front bumper:exchange
6596,81,81,81,61200,Front bumper:exchange
6597,81,90,90,57250,Front bumper:exchange
6598,81,81,81,51000,Front bumper:exchange
6599,81,90,90,68700,Front bumper:exchange
6600,81,90,90,68700,Front bumper:exchange
6601,81,96,96,77700,Front bumper:exchange
6602,81,81,81,61200,Front bumper:exchange
6603,81,82,87,81000,Front bumper:exchange
6604,81,91,91,71100,Front bumper:exchange
6605,81,90,90,68700,Front bumper:exchange
6606,81,81,83,34500,Front bumper:exchange
6607,81,96,96,77700,Front bumper:exchange
6608,81,86,86,50100,Front bumper:exchange
6609,81,81,81,61200,Front bumper:exchange
6610,81,82,82,52200,Front bumper:exchange
6611,81,95,95,53500,Front bumper:exchange
6612,81,81,83,34500,Front bumper:exchange
6613,81,81,83,34500,Front bumper:exchange
6614,81,96,96,77700,Front bumper:exchange
6615,81,81,81,61200,Front bumper:exchange
6616,81,90,90,68700,Front bumper:exchange
6617,81,82,87,81000,Front bumper:exchange
6618,81,81,81,61200,Front bumper:exchange
6619,81,82,87,81000,Front bumper:exchange
6620,81,82,87,81000,Front bumper:exchange
6621,81,82,82,52200,Front bumper:exchange
6622,81,82,82,52200,Front bumper:exchange
6623,81,81,81,61200,Front bumper:exchange
6624,81,95,95,64200,Front bumper:exchange
6625,81,81,81,61200,Front bumper:exchange
6626,81,91,91,71100,Front bumper:exchange
6627,81,82,82,52200,Front bumper:exchange
6628,81,82,82,52200,Front bumper:exchange
6629,81,81,81,61200,Front bumper:exchange
6630,81,90,90,68700,Front bumper:exchange
6631,81,93,93,36750,Front bumper:exchange
6632,81,81,81,61200,Front bumper:exchange
6633,81,95,95,64200,Front bumper:exchange
6634,81,90,90,68700,Front bumper:exchange
6635,81,90,90,68700,Front bumper:exchange
6636,81,81,83,43200,Front bumper:exchange
6637,81,96,96,77700,Front bumper:exchange
6638,81,82,82,52200,Front bumper:exchange
6639,81,90,90,68700,Front bumper:exchange
6640,81,90,90,68700,Front bumper:exchange
6641,81,81,81,61200,Front bumper:exchange
6642,81,82,82,81900,Front bumper:exchange
6643,81,82,82,52200,Front bumper:exchange
6644,81,90,90,68700,Front bumper:exchange
6645,81,81,83,34500,Front bumper:exchange
6646,81,96,96,77700,Front bumper:exchange
6647,81,90,90,68700,Front bumper:exchange
6648,81,82,82,52200,Front bumper:exchange
6649,81,81,83,28750,Front bumper:exchange
6650,81,95,95,53500,Front bumper:exchange
6651,81,81,83,34500,Front bumper:exchange
6652,81,95,95,64200,Front bumper:exchange
6653,81,82,87,81000,Front bumper:exchange
6654,81,95,95,64200,Front bumper:exchange
6655,97,118,143,445600,"Rear bumper:coating,exchange"
6656,81,96,96,77700,Front bumper:exchange
6657,81,81,81,61200,Front bumper:exchange
6658,81,81,81,61200,Front bumper:exchange
6659,81,81,81,61200,Front bumper:exchange
6660,81,82,82,52200,Front bumper:exchange
6661,81,81,81,61200,Front bumper:exchange
6662,81,95,95,64200,Front bumper:exchange
6663,81,81,81,61200,Front bumper:exchange
6664,81,96,96,77700,Front bumper:exchange
6665,81,81,83,34500,Front bumper:exchange
6666,81,81,81,61200,Front bumper:exchange
6667,81,82,88,81000,Front bumper:exchange
6668,81,93,93,44100,Front bumper:exchange
6669,81,81,81,61200,Front bumper:exchange
6670,81,82,82,52200,Front bumper:exchange
6671,81,82,87,81000,Front bumper:exchange
6672,81,91,91,71100,Front bumper:exchange
6673,81,93,93,44100,Front bumper:exchange
6674,81,82,87,81000,Front bumper:exchange
6675,81,90,90,68700,Front bumper:exchange
6676,81,82,82,52200,Front bumper:exchange
6677,81,96,96,77700,Front bumper:exchange
6678,81,82,88,81000,Front bumper:exchange
6679,81,82,82,52200,Front bumper:exchange
6680,81,91,91,71100,Front bumper:exchange
6681,81,82,82,43500,Front bumper:exchange
6682,81,95,95,64200,Front bumper:exchange
6683,81,81,83,34500,Front bumper:exchange
6684,81,96,96,77700,Front bumper:exchange
6685,81,81,81,61200,Front bumper:exchange
6686,81,90,90,68700,Front bumper:exchange
6687,81,82,82,52200,Front bumper:exchange
6688,81,81,81,61200,Front bumper:exchange
6689,81,95,95,53500,Front bumper:exchange
6690,81,82,88,81000,Front bumper:exchange
6691,81,90,90,68700,Front bumper:exchange
6692,81,82,82,52200,Front bumper:exchange
6693,81,81,81,61200,Front bumper:exchange
6694,81,81,81,61200,Front bumper:exchange
6695,81,89,89,69300,Front bumper:exchange
6696,81,81,81,61200,Front bumper:exchange
6697,81,90,90,68700,Front bumper:exchange
6698,81,91,91,71100,Front bumper:exchange
6699,81,81,81,51000,Front bumper:exchange
6700,81,96,96,77700,Front bumper:exchange
6701,81,95,95,64200,Front bumper:exchange
6702,81,95,95,64200,Front bumper:exchange
6703,81,81,83,34500,Front bumper:exchange
6704,81,81,83,34500,Front bumper:exchange
6705,81,95,95,64200,Front bumper:exchange
6706,81,81,81,61200,Front bumper:exchange
6707,81,95,95,64200,Front bumper:exchange
6708,81,84,84,45000,Front bumper:exchange
6709,81,81,83,28750,Front bumper:exchange
6710,81,93,93,75000,Front bumper:exchange
6711,81,86,86,50100,Front bumper:exchange
6712,81,96,96,77700,Front bumper:exchange
6713,81,81,83,34500,Front bumper:exchange
6714,81,95,95,64200,Front bumper:exchange
6715,81,82,88,81000,Front bumper:exchange
6716,81,96,96,77700,Front bumper:exchange
6717,81,81,81,61200,Front bumper:exchange
6718,81,82,88,81000,Front bumper:exchange
6719,81,96,96,77700,Front bumper:exchange
6720,81,93,93,75000,Front bumper:exchange
6721,81,96,96,77700,Front bumper:exchange
6722,81,96,96,77700,Front bumper:exchange
6723,81,81,83,77500,Front bumper:exchange
6724,81,90,90,68700,Front bumper:exchange
6725,81,82,82,52200,Front bumper:exchange
6726,81,96,96,77700,Front bumper:exchange
6727,81,96,96,64750,Front bumper:exchange
6728,81,90,90,68700,Front bumper:exchange
6729,81,81,83,34500,Front bumper:exchange
6730,81,90,90,68700,Front bumper:exchange
6731,81,81,81,61200,Front bumper:exchange
6732,81,82,88,81000,Front bumper:exchange
6733,81,81,83,34500,Front bumper:exchange
6734,81,81,83,39330,Front bumper:exchange
6735,81,81,81,69770,Front bumper:exchange
6736,81,81,83,39330,Front bumper:exchange
6737,81,81,83,39330,Front bumper:exchange
6738,81,90,90,78320,Front bumper:exchange
6739,81,95,95,73190,Front bumper:exchange
6740,81,93,93,44100,Front bumper:exchange
6741,81,81,81,69770,Front bumper:exchange
6742,81,81,81,69770,Front bumper:exchange
6743,81,86,86,57110,Front bumper:exchange
6744,81,95,95,73190,Front bumper:exchange
6745,81,81,81,69770,Front bumper:exchange
6746,81,81,83,39330,Front bumper:exchange
6747,81,82,88,92340,Front bumper:exchange
6748,81,81,83,69430,Front bumper:exchange
6749,81,81,81,69770,Front bumper:exchange
6750,81,91,91,81050,Front bumper:exchange
6751,1,22,22,363030,"Front bumper:exchange,coating"
6752,81,96,96,88580,Front bumper:exchange
6753,81,81,81,69770,Front bumper:exchange
6754,81,95,95,73190,Front bumper:exchange
6755,81,86,86,57110,Front bumper:exchange
6756,81,81,83,39330,Front bumper:exchange
6757,81,81,81,69770,Front bumper:exchange
6758,81,90,90,78320,Front bumper:exchange
6759,81,81,81,69770,Front bumper:exchange
6760,81,96,96,88580,Front bumper:exchange
6761,81,95,95,73190,Front bumper:exchange
6762,81,96,96,88580,Front bumper:exchange
6763,81,86,86,57110,Front bumper:exchange
6764,81,81,81,69770,Front bumper:exchange
6765,81,95,95,73190,Front bumper:exchange
6766,81,95,95,73190,Front bumper:exchange
6767,81,95,95,73190,Front bumper:exchange
6768,81,82,82,59510,Front bumper:exchange
6769,81,81,83,39330,Front bumper:exchange
6770,81,86,86,57110,Front bumper:exchange
6771,81,81,81,69770,Front bumper:exchange
6772,81,82,88,92340,Front bumper:exchange
6773,81,82,82,59510,Front bumper:exchange
6774,81,81,81,69770,Front bumper:exchange
6775,81,95,95,73190,Front bumper:exchange
6776,81,82,82,59510,Front bumper:exchange
6777,97,110,110,686120,"Rear bumper:coating,exchange"
6778,81,81,81,69770,Front bumper:exchange
6779,81,82,87,92340,Front bumper:exchange
6780,81,82,88,92340,Front bumper:exchange
6781,81,82,87,92340,Front bumper:exchange
6782,81,93,93,68400,Front bumper:exchange
6783,81,95,95,73190,Front bumper:exchange
6784,81,81,81,69770,Front bumper:exchange
6785,81,82,88,92340,Front bumper:exchange
6786,81,96,96,88580,Front bumper:exchange
6787,81,81,83,39330,Front bumper:exchange
6788,81,81,83,39330,Front bumper:exchange
6789,81,91,91,81050,Front bumper:exchange
6790,81,91,91,81050,Front bumper:exchange
6791,81,81,81,69770,Front bumper:exchange
6792,81,81,81,69770,Front bumper:exchange
6793,81,90,90,78320,Front bumper:exchange
6794,81,82,88,92340,Front bumper:exchange
6795,81,96,96,88580,Front bumper:exchange
6796,81,84,84,51300,Front bumper:exchange
6797,81,81,81,69770,Front bumper:exchange
6798,81,81,81,69770,Front bumper:exchange
6799,81,93,93,85500,Front bumper:exchange
6800,81,96,96,88580,Front bumper:exchange
6801,81,90,90,78320,Front bumper:exchange
6802,81,81,81,69770,Front bumper:exchange
6803,81,95,95,73190,Front bumper:exchange
6804,81,93,93,153900,Front bumper:exchange
6805,81,93,93,205200,Front bumper:exchange
6806,81,81,83,39330,Front bumper:exchange
6807,81,96,96,88580,Front bumper:exchange
6808,81,84,85,73870,Front bumper:exchange
6809,81,93,93,153900,Front bumper:exchange
6810,81,86,86,57110,Front bumper:exchange
6811,81,82,82,59510,Front bumper:exchange
6812,81,81,81,69770,Front bumper:exchange
6813,81,95,95,73190,Front bumper:exchange
6814,81,93,93,119700,Front bumper:exchange
6815,81,95,95,73190,Front bumper:exchange
6816,81,82,82,59510,Front bumper:exchange
6817,81,81,81,69770,Front bumper:exchange
6818,81,82,88,92340,Front bumper:exchange
6819,81,81,83,39330,Front bumper:exchange
6820,81,81,81,69770,Front bumper:exchange
6821,81,81,83,39330,Front bumper:exchange
6822,81,82,88,92340,Front bumper:exchange
6823,81,90,90,78320,Front bumper:exchange
6824,81,82,82,59510,Front bumper:exchange
6825,81,81,81,69770,Front bumper:exchange
6826,81,81,83,39330,Front bumper:exchange
6827,81,81,81,69770,Front bumper:exchange
6828,81,81,81,69770,Front bumper:exchange
6829,81,81,81,69770,Front bumper:exchange
6830,81,96,96,88580,Front bumper:exchange
6831,81,81,83,39330,Front bumper:exchange
6832,81,81,81,69770,Front bumper:exchange
6833,81,95,95,73190,Front bumper:exchange
6834,81,81,83,39330,Front bumper:exchange
6835,81,81,81,69770,Front bumper:exchange
6836,81,82,87,92340,Front bumper:exchange
6837,81,82,82,59510,Front bumper:exchange
6838,81,81,81,69770,Front bumper:exchange
6839,81,81,81,69770,Front bumper:exchange
6840,81,81,83,39330,Front bumper:exchange
6841,81,93,93,102600,Front bumper:exchange
6842,81,81,81,69770,Front bumper:exchange
6843,81,82,88,92340,Front bumper:exchange
6844,81,96,96,88580,Front bumper:exchange
6845,81,81,81,69770,Front bumper:exchange
6846,81,82,88,92340,Front bumper:exchange
6847,81,81,81,69770,Front bumper:exchange
6848,81,81,83,39330,Front bumper:exchange
6849,81,81,83,39330,Front bumper:exchange
6850,81,81,81,69770,Front bumper:exchange
6851,81,84,85,73870,Front bumper:exchange
6852,81,90,90,78320,Front bumper:exchange
6853,81,82,88,92340,Front bumper:exchange
6854,81,82,82,59510,Front bumper:exchange
6855,81,81,83,39330,Front bumper:exchange
6856,81,81,83,39330,Front bumper:exchange
6857,81,81,81,69770,Front bumper:exchange
6858,81,81,83,39330,Front bumper:exchange
6859,81,96,96,88580,Front bumper:exchange
6860,81,81,83,39330,Front bumper:exchange
6861,81,82,82,59510,Front bumper:exchange
6862,81,82,88,92340,Front bumper:exchange
6863,81,81,81,69770,Front bumper:exchange
6864,81,82,88,92340,Front bumper:exchange
6865,81,82,82,59510,Front bumper:exchange
6866,97,131,131,357080,"Rear bumper:coating,exchange"
6867,81,81,81,69770,Front bumper:exchange
6868,81,95,95,73190,Front bumper:exchange
6869,81,81,83,39330,Front bumper:exchange
6870,81,81,81,69770,Front bumper:exchange
6871,81,82,82,59510,Front bumper:exchange
6872,81,81,81,69770,Front bumper:exchange
6873,81,82,88,92340,Front bumper:exchange
6874,81,95,95,73190,Front bumper:exchange
6875,81,81,81,69770,Front bumper:exchange
6876,81,81,81,69770,Front bumper:exchange
6877,81,86,86,57110,Front bumper:exchange
6878,81,96,96,88580,Front bumper:exchange
6879,81,81,83,39330,Front bumper:exchange
6880,81,95,95,73190,Front bumper:exchange
6881,81,84,85,73870,Front bumper:exchange
6882,81,81,83,39330,Front bumper:exchange
6883,81,95,95,73190,Front bumper:exchange
6884,81,81,83,39330,Front bumper:exchange
6885,81,82,82,59510,Front bumper:exchange
6886,81,90,90,78320,Front bumper:exchange
6887,81,81,81,69770,Front bumper:exchange
6888,81,81,81,69770,Front bumper:exchange
6889,81,90,90,78320,Front bumper:exchange
6890,81,81,81,69770,Front bumper:exchange
6891,81,95,95,73190,Front bumper:exchange
6892,81,81,81,69770,Front bumper:exchange
6893,81,96,96,88580,Front bumper:exchange
6894,81,96,96,88580,Front bumper:exchange
6895,81,81,83,39330,Front bumper:exchange
6896,81,95,95,73190,Front bumper:exchange
6897,81,81,81,69770,Front bumper:exchange
6898,81,81,83,39330,Front bumper:exchange
6899,81,81,81,69770,Front bumper:exchange
6900,81,81,83,39330,Front bumper:exchange
6901,81,90,90,78320,Front bumper:exchange
6902,81,81,81,69770,Front bumper:exchange
6903,81,96,96,88580,Front bumper:exchange
6904,81,96,96,88580,Front bumper:exchange
6905,81,81,81,69770,Front bumper:exchange
6906,81,81,83,69430,Front bumper:exchange
6907,81,82,82,59510,Front bumper:exchange
6908,81,96,96,88580,Front bumper:exchange
6909,81,81,83,39330,Front bumper:exchange
6910,81,82,82,59510,Front bumper:exchange
6911,81,93,93,50270,Front bumper:exchange
6912,81,90,90,78320,Front bumper:exchange
6913,81,81,83,39330,Front bumper:exchange
6914,81,90,90,78320,Front bumper:exchange
6915,81,96,96,88580,Front bumper:exchange
6916,81,81,83,39330,Front bumper:exchange
6917,81,81,81,69770,Front bumper:exchange
6918,81,81,81,69770,Front bumper:exchange
6919,81,81,81,69770,Front bumper:exchange
6920,81,86,86,102940,Front bumper:exchange
6921,81,95,95,73190,Front bumper:exchange
6922,81,90,90,78320,Front bumper:exchange
6923,81,90,90,78320,Front bumper:exchange
6924,81,82,88,92340,Front bumper:exchange
6925,81,95,95,40700,Front bumper:exchange
6926,81,81,83,39330,Front bumper:exchange
6927,81,81,81,69770,Front bumper:exchange
6928,81,81,81,69770,Front bumper:exchange
6929,81,81,83,39330,Front bumper:exchange
6930,81,91,91,81050,Front bumper:exchange
6931,81,91,91,81050,Front bumper:exchange
6932,81,82,88,92340,Front bumper:exchange
6933,81,82,88,92340,Front bumper:exchange
6934,81,82,88,92340,Front bumper:exchange
6935,81,81,81,69770,Front bumper:exchange
6936,81,81,81,69770,Front bumper:exchange
6937,81,81,81,69770,Front bumper:exchange
6938,81,89,89,79000,Front bumper:exchange
6939,81,82,82,59510,Front bumper:exchange
6940,81,81,81,69770,Front bumper:exchange
6941,81,96,96,88580,Front bumper:exchange
6942,81,96,96,88580,Front bumper:exchange
6943,81,82,82,59510,Front bumper:exchange
