,maker,model,detail,category_id,cnt,cost_total,repair,exchange,repaired
1923,기아,쏘렌토,올뉴쏘렌토,as-0083445,29355.0,619129.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1924,기아,쏘렌토,올뉴쏘렌토,as-0083037,29107.0,342119.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1925,기아,쏘렌토,올뉴쏘렌토,as-0082936,29032.0,443017.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1926,기아,쏘렌토,올뉴쏘렌토,as-0082403,28657.0,1016369.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1927,기아,쏘렌토,올뉴쏘렌토,as-0082375,28634.0,1790789.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1928,기아,쏘렌토,올뉴쏘렌토,as-0082358,28624.0,1024789.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1929,기아,쏘렌토,올뉴쏘렌토,as-0082181,28504.0,591389.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1930,기아,쏘렌토,올뉴쏘렌토,as-0081946,28337.0,943737.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1931,기아,쏘렌토,올뉴쏘렌토,as-0081814,28237.0,670049.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
1932,기아,쏘렌토,올뉴쏘렌토,as-0081664,28134.0,674789.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1933,기아,쏘렌토,올뉴쏘렌토,as-0081256,27861.0,1025129.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1934,기아,쏘렌토,올뉴쏘렌토,as-0081243,27853.0,1034649.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1935,기아,쏘렌토,올뉴쏘렌토,as-0080971,27658.0,816212.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1936,기아,쏘렌토,올뉴쏘렌토,as-0080926,27627.0,324579.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1937,기아,쏘렌토,올뉴쏘렌토,as-0079798,26806.0,728019.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1938,기아,쏘렌토,올뉴쏘렌토,as-0079748,26771.0,712549.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1939,기아,쏘렌토,올뉴쏘렌토,as-0078237,25703.0,990257.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1940,기아,쏘렌토,올뉴쏘렌토,as-0077777,25411.0,342137.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1941,기아,쏘렌토,올뉴쏘렌토,as-0076640,24694.0,324739.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1942,기아,쏘렌토,올뉴쏘렌토,as-0076629,24687.0,146610.0,Wheel:exchange;Wheel:exchange,Wheel:exchange;Wheel:exchange,
1943,기아,쏘렌토,올뉴쏘렌토,as-0074486,23425.0,354609.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1944,기아,쏘렌토,올뉴쏘렌토,as-0074258,23289.0,586909.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1945,기아,쏘렌토,올뉴쏘렌토,as-0073756,22966.0,484727.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1946,기아,쏘렌토,올뉴쏘렌토,as-0073575,22832.0,678439.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1947,기아,쏘렌토,올뉴쏘렌토,as-0073510,22785.0,429797.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1948,기아,쏘렌토,올뉴쏘렌토,as-0073137,22540.0,384777.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1949,기아,쏘렌토,올뉴쏘렌토,as-0073053,22479.0,850359.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1950,기아,쏘렌토,올뉴쏘렌토,as-0072953,22418.0,696067.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1951,기아,쏘렌토,올뉴쏘렌토,as-0072892,22382.0,307228.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating",
1952,기아,쏘렌토,올뉴쏘렌토,as-0072560,22154.0,331926.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1953,기아,쏘렌토,올뉴쏘렌토,as-0071345,21412.0,248498.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1954,기아,쏘렌토,올뉴쏘렌토,as-0070690,21037.0,185658.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1955,기아,쏘렌토,올뉴쏘렌토,as-0070149,20738.0,423719.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1956,기아,쏘렌토,올뉴쏘렌토,as-0069794,20519.0,499209.0,Side mirror:exchange,Side mirror:exchange,
1957,기아,쏘렌토,올뉴쏘렌토,as-0069426,20290.0,194839.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
1958,기아,쏘렌토,올뉴쏘렌토,as-0068431,19712.0,299549.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1959,기아,쏘렌토,올뉴쏘렌토,as-0067477,19272.0,255049.0,Bumper:coating,,Bumper:coating
1960,기아,쏘렌토,올뉴쏘렌토,as-0066411,18695.0,254878.0,Front bumper:coating,,Front bumper:coating
1961,기아,쏘렌토,올뉴쏘렌토,as-0065556,18325.0,1157797.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1962,기아,쏘렌토,올뉴쏘렌토,as-0065549,18320.0,389427.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1963,기아,쏘렌토,올뉴쏘렌토,as-0065329,18192.0,361947.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1964,기아,쏘렌토,올뉴쏘렌토,as-0065036,18029.0,431947.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1965,기아,쏘렌토,올뉴쏘렌토,as-0064357,17627.0,570609.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1966,기아,쏘렌토,올뉴쏘렌토,as-0063965,17383.0,258069.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1967,기아,쏘렌토,올뉴쏘렌토,as-0063826,17289.0,390589.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1968,기아,쏘렌토,올뉴쏘렌토,as-0063634,17166.0,379987.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1969,기아,쏘렌토,올뉴쏘렌토,as-0063546,17105.0,362747.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1970,기아,쏘렌토,올뉴쏘렌토,as-0063214,16887.0,788629.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1971,기아,쏘렌토,올뉴쏘렌토,as-0062674,16558.0,361947.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1972,기아,쏘렌토,올뉴쏘렌토,as-0062518,16467.0,620909.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1973,기아,쏘렌토,올뉴쏘렌토,as-0062304,16321.0,297469.0,Side mirror:exchange,Side mirror:exchange,
1974,기아,쏘렌토,올뉴쏘렌토,as-0062234,16281.0,475769.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
1975,기아,쏘렌토,올뉴쏘렌토,as-0061955,16119.0,587599.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1976,기아,쏘렌토,올뉴쏘렌토,as-0061942,16112.0,598927.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
1977,기아,쏘렌토,올뉴쏘렌토,as-0061797,16035.0,392207.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1978,기아,쏘렌토,올뉴쏘렌토,as-0061309,15741.0,322704.0,"Bumper:coating,exchange","Bumper:coating,exchange",
1979,기아,쏘렌토,올뉴쏘렌토,as-0061221,15680.0,345487.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1980,기아,쏘렌토,올뉴쏘렌토,as-0060913,15476.0,317207.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
1981,기아,쏘렌토,올뉴쏘렌토,as-0060514,15206.0,340468.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1982,기아,쏘렌토,올뉴쏘렌토,as-0060143,14964.0,682036.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1983,기아,쏘렌토,올뉴쏘렌토,as-0059838,14757.0,367106.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1984,기아,쏘렌토,올뉴쏘렌토,as-0058931,14134.0,372946.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1985,기아,쏘렌토,올뉴쏘렌토,as-0058697,13967.0,417550.0,Wheel:exchange,Wheel:exchange,
1986,기아,쏘렌토,올뉴쏘렌토,as-0057880,13414.0,375416.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1987,기아,쏘렌토,올뉴쏘렌토,as-0057766,13342.0,373638.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1988,기아,쏘렌토,올뉴쏘렌토,as-0057728,13325.0,303786.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1989,기아,쏘렌토,올뉴쏘렌토,as-0057673,13291.0,359086.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1990,기아,쏘렌토,올뉴쏘렌토,as-0057274,13024.0,326951.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1991,기아,쏘렌토,올뉴쏘렌토,as-0057116,12919.0,303786.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1992,기아,쏘렌토,올뉴쏘렌토,as-0057003,12845.0,25200.0,Wheel:exchange,Wheel:exchange,
1993,기아,쏘렌토,올뉴쏘렌토,as-0056572,12556.0,299966.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1994,기아,쏘렌토,올뉴쏘렌토,as-0055875,12134.0,335486.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1995,기아,쏘렌토,올뉴쏘렌토,as-0055553,11958.0,425778.0,Front bumper:coating,,Front bumper:coating
1996,기아,쏘렌토,올뉴쏘렌토,as-0054992,11635.0,321581.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1997,기아,쏘렌토,올뉴쏘렌토,as-0054362,11279.0,291536.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1998,기아,쏘렌토,올뉴쏘렌토,as-0054142,11140.0,255618.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
1999,기아,쏘렌토,올뉴쏘렌토,as-0054062,11090.0,266248.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2000,기아,쏘렌토,올뉴쏘렌토,as-0053563,10825.0,279338.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2001,기아,쏘렌토,올뉴쏘렌토,as-0053314,10704.0,301198.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2002,기아,쏘렌토,올뉴쏘렌토,as-0052254,10080.0,667628.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2003,기아,쏘렌토,올뉴쏘렌토,as-0052179,10039.0,656319.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2004,기아,쏘렌토,올뉴쏘렌토,as-0049786,8602.0,300000.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2005,기아,쏘렌토,올뉴쏘렌토,as-0048074,7466.0,475039.0,"Bumper:coating,repair",,"Bumper:coating,repair"
2006,기아,쏘렌토,올뉴쏘렌토,as-0045777,5950.0,456510.0,Wheel:exchange,Wheel:exchange,
2007,기아,쏘렌토,올뉴쏘렌토,as-0044133,5115.0,323160.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2008,기아,쏘렌토,올뉴쏘렌토,as-0042215,4294.0,346459.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2009,기아,쏘렌토,올뉴쏘렌토,as-0041847,4069.0,312378.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
2010,기아,쏘렌토,올뉴쏘렌토,as-0041698,3972.0,449889.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2011,기아,쏘렌토,올뉴쏘렌토,as-0041654,3940.0,796869.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2012,기아,쏘렌토,올뉴쏘렌토,as-0041632,3927.0,319442.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
2013,기아,쏘렌토,올뉴쏘렌토,as-0041463,3829.0,489998.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2014,기아,쏘렌토,올뉴쏘렌토,as-0041376,3770.0,234618.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
2015,기아,쏘렌토,올뉴쏘렌토,as-0041245,3688.0,196999.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2016,기아,쏘렌토,올뉴쏘렌토,as-0041062,3569.0,590531.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
2017,기아,쏘렌토,올뉴쏘렌토,as-0041025,3544.0,292582.0,"Front bumper:repair;Bumper:coating,exchange","Front bumper:repair;Bumper:coating,exchange",
2018,기아,쏘렌토,올뉴쏘렌토,as-0040594,3235.0,613249.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2019,기아,쏘렌토,올뉴쏘렌토,as-0040263,2995.0,795509.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2020,기아,쏘렌토,올뉴쏘렌토,as-0040220,2965.0,643752.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2021,기아,쏘렌토,올뉴쏘렌토,as-0039117,2224.0,277606.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2022,기아,쏘렌토,올뉴쏘렌토,as-0038071,1631.0,219261.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2023,기아,쏘렌토,올뉴쏘렌토,as-0037832,1469.0,196088.0,Front bumper:coating,,Front bumper:coating
2024,기아,쏘렌토,올뉴쏘렌토,as-0037765,1432.0,381218.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2025,기아,쏘렌토,올뉴쏘렌토,as-0037309,1150.0,559139.0,"Bumper:coating,repair",,"Bumper:coating,repair"
2026,기아,쏘렌토,올뉴쏘렌토,as-0037290,1137.0,205160.0,Wheel:exchange,Wheel:exchange,
2027,기아,쏘렌토,올뉴쏘렌토,as-0037220,1100.0,405879.0,"Bumper:coating,repair",,"Bumper:coating,repair"
2028,기아,쏘렌토,올뉴쏘렌토,as-0037081,1007.0,416267.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2029,기아,쏘렌토,올뉴쏘렌토,as-0036638,716.0,420669.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2030,기아,쏘렌토,올뉴쏘렌토,as-0036339,512.0,1063654.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2031,기아,쏘렌토,올뉴쏘렌토,as-0036038,299.0,438329.0,"Bumper:coating,repair",,"Bumper:coating,repair"
2032,기아,쏘렌토,올뉴쏘렌토,as-0036007,283.0,549009.0,"Bumper:coating,repair",,"Bumper:coating,repair"
2033,기아,쏘렌토,올뉴쏘렌토,as-0035994,275.0,452037.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
2034,기아,쏘렌토,올뉴쏘렌토,as-0035807,145.0,550032.0,"Bumper:coating,exchange","Bumper:coating,exchange",
2035,기아,쏘렌토,올뉴쏘렌토(18),as-0001595,919.0,363786.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2036,기아,쏘렌토,올뉴쏘렌토(18),as-0002023,1213.0,346946.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2037,기아,쏘렌토,올뉴쏘렌토(18),as-0002623,1554.0,419716.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2038,기아,쏘렌토,올뉴쏘렌토(18),as-0003260,1914.0,390501.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
2039,기아,쏘렌토,올뉴쏘렌토(18),as-0006727,3936.0,695992.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
